popn	len	wt
11	482	1100
11	492	1225
11	362	475
11	270	200
11	528	1450
11	553	1675
11	567	1875
11	533	1525
11	512	1425
11	517	1475
11	472	1075
11	410	745
11	398	760
11	393	680
11	490	1325
11	387	500
11	402	760
11	560	1925
11	515	1475
11	578	2100
11	602	2075
11	610	2500
11	595	2200
11	580	2025
11	540	1725
11	537	1750
11	537	1625
11	626	2400
11	564	2250
11	522	1675
11	580	2100
11	590	2200
11	520	1675
11	285	220
11	300	260
11	270	180
11	275	205
11	275	215
11	413	680
11	282	230
11	285	235
11	280	210
11	265	180
11	280	220
11	248	140
11	292	260
11	265	190
11	280	210
11	275	200
11	280	220
11	275	220
11	260	165
11	270	180
11	285	210
11	402	705
11	390	610
11	385	560
11	270	200
11	265	190
11	275	210
11	260	190
11	260	180
11	275	210
11	285	215
11	265	190
11	295	260
11	258	190
11	445	785
11	400	630
11	370	508
11	272	190
11	280	200
11	270	180
11	383	495
11	364	440
11	280	200
11	374	505
11	368	472
11	370	488
11	378	517
11	452	950
11	375	515
11	481	1025
11	380	502
11	395	588
11	377	560
11	380	535
11	500	1000
11	363	480
11	362	460
11	582	2025
11	712	3800
11	595	1975
11	278	215
11	445	900
11	444	900
11	432	875
11	455	1075
11	555	1575
11	378	550
11	287	232
11	387	550
11	449	900
11	382	500
11	377	500
11	292	235
11	405	635
11	550	1750
11	370	570
11	272	200
11	285	225
11	257	150
11	378	560
11	428	830
11	518	1475
11	475	1150
11	412	655
11	387	525
11	432	805
11	485	1100
11	432	755
11	397	615
11	380	515
11	415	685
11	408	650
11	400	590
11	402	650
11	404	660
11	387	550
11	470	1150
11	408	640
11	400	610
11	505	1350
11	437	755
11	434	820
11	495	1225
11	382	560
11	458	1050
11	377	525
11	365	500
11	432	780
11	427	730
11	375	525
11	470	1025
11	388	555
11	442	875
11	352	440
11	365	470
11	610	2350
11	671	2500
11	573	1925
11	435	850
11	272	200
11	384	569
11	384	540
11	275	210
11	392	558
11	286	210
11	431	700
11	380	542
11	362	537
11	409	750
11	386	570
11	369	450
11	368	542
11	408	631
11	396	595
11	357	484
11	388	486
11	365	482
11	382	578
11	419	750
11	425	650
11	402	650
11	446	800
11	440	750
11	460	1000
11	432	860
11	485	1125
11	395	580
11	545	1500
11	403	600
11	422	825
11	478	1100
11	430	790
11	433	800
11	462	950
11	431	750
11	493	1150
11	443	580
11	450	875
11	400	665
11	480	1050
11	431	825
11	523	1250
11	275	170
11	238	92
11	255	105
11	260	120
11	277	210
11	247	110
11	298	220
11	257	140
11	453	850
11	290	215
11	245	90
11	280	190
11	300	220
11	233	110
11	267	140
11	378	520
11	235	110
11	287	170
11	253	130
11	285	180
11	283	160
11	630	2200
11	512	1325
11	483	1050
11	450	825
11	402	655
11	441	875
11	452	900
11	392	565
11	446	835
11	431	822
11	382	560
11	247	135
11	246	142
11	249	110
11	414	700
11	257	145
11	422	711
11	405	663
11	393	580
11	401	710
11	472	1000
11	420	790
11	463	900
11	391	550
11	452	850
11	443	775
11	425	750
11	437	875
11	449	900
11	445	825
11	523	975
11	390	570
11	418	700
11	393	630
11	430	950
11	412	740
11	407	680
11	287	225
11	450	925
11	428	695
11	425	875
11	381	615
11	453	1000
11	418	720
11	416	750
11	403	718
11	419	780
11	418	840
11	477	1100
11	413	765
11	480	970
11	430	750
11	452	825
11	295	300
11	680	3100
11	516	1300
11	410	660
11	473	1050
11	423	780
11	431	800
11	270	200
11	446	850
11	408	650
11	279	195
11	442	850
11	440	760
11	260	160
11	425	750
11	406	650
11	279	185
11	451	1100
11	410	730
11	273	185
11	293	220
11	285	190
11	255	145
11	635	2725
11	423	800
11	290	220
11	482	850
11	380	520
11	289	220
11	297	245
11	302	260
11	405	575
11	434	760
11	241	120
11	447	758
11	263	180
11	403	620
11	405	625
11	402	630
11	443	850
11	450	900
11	406	675
11	431	760
11	288	215
11	382	600
11	283	195
11	423	820
11	280	210
11	470	925
11	278	210
11	252	155
11	232	120
11	386	542
11	410	700
11	412	660
11	415	710
11	278	200
11	270	165
11	420	780
11	405	640
11	282	205
11	260	160
11	415	720
11	313	295
11	462	825
11	243	125
11	403	628
11	444	795
11	391	540
11	249	150
11	276	208
11	490	1200
11	375	520
11	430	810
11	430	820
11	440	1000
11	465	1100
11	385	700
11	635	1675
11	390	540
11	285	220
11	370	425
11	363	415
11	483	1000
11	427	710
11	399	550
11	455	900
11	450	800
11	408	570
11	460	900
11	435	690
11	454	850
11	382	490
11	450	770
11	455	850
11	430	684
11	396	518
11	445	850
11	415	788
11	480	950
11	475	975
11	450	875
11	445	810
11	441	772
11	437	800
11	467	975
11	404	558
11	493	1150
11	450	825
11	506	950
11	480	950
11	462	850
11	398	595
11	424	681
11	451	875
11	437	838
11	485	875
11	428	712
11	480	1000
11	476	1050
11	440	818
11	521	1100
11	590	1550
11	476	875
11	498	1100
11	476	1000
11	435	756
11	377	550
11	441	775
11	378	510
11	534	1250
11	457	825
11	466	925
11	393	630
11	397	550
11	411	685
11	473	925
11	448	830
11	377	520
11	376	509
11	465	850
11	317	286
11	460	800
11	413	720
11	407	680
11	440	780
11	479	825
11	447	880
11	400	592
11	447	800
11	462	925
11	481	900
11	377	480
11	424	745
11	431	796
11	501	1350
11	422	700
11	430	850
11	416	710
11	462	850
11	447	800
11	388	560
11	426	780
11	652	2725
11	653	2400
11	365	485
11	440	690
11	420	635
11	395	545
11	420	650
11	254	120
11	250	130
11	235	115
11	620	2250
11	386	650
11	424	805
11	400	690
11	360	510
11	405	600
11	483	975
11	361	500
11	381	555
11	432	800
11	450	925
11	468	1000
11	436	800
11	442	800
11	450	770
11	470	900
11	468	900
11	463	875
11	414	805
11	455	875
11	385	615
11	494	1075
11	475	950
11	442	810
11	376	510
11	557	1475
11	470	950
11	452	875
11	420	770
11	452	900
11	373	525
11	440	800
11	362	505
11	392	590
11	422	730
11	260	155
11	225	110
11	266	200
11	250	140
11	257	155
11	247	160
11	252	160
11	231	125
11	249	140
11	236	125
11	467	1100
11	396	590
11	396	620
11	385	570
11	453	900
11	455	750
11	461	1050
11	426	850
11	473	1050
11	432	900
11	167	45
12	600	2700
12	606	2575
12	657	3425
12	617	2725
12	668	3700
12	618	2675
12	614	2525
12	621	3200
12	602	2750
12	642	3150
12	650	3550
12	603	2400
12	599	2575
12	619	2950
12	597	2150
12	650	3150
12	602	2550
12	612	2725
12	574	2425
12	550	1625
12	610	2825
12	651	3325
12	618	2550
12	416	659
12	625	2675
12	595	2425
12	616	2650
12	575	1975
12	617	2875
12	645	2550
12	639	2825
12	661	3350
12	596	2775
12	584	2600
12	559	1625
12	589	2500
12	624	3025
12	652	3250
12	689	4075
12	612	2500
12	576	2350
12	602	2850
12	595	2175
12	571	1775
12	592	1950
12	636	2825
12	638	3250
12	568	1775
12	690	4200
12	642	2875
12	569	1725
12	585	2000
12	579	1775
12	620	2775
12	582	1975
12	581	1975
12	421	712
12	424	675
12	432	765
12	559	1575
12	635	3450
12	637	2775
12	627	2725
12	649	3275
12	648	3300
12	656	3225
12	592	1950
12	608	2450
12	610	2425
12	652	3250
12	431	778
12	645	2700
12	657	3125
12	652	3350
12	592	2125
12	633	2750
12	598	2925
12	576	2075
12	600	2025
12	646	3250
12	609	2650
12	568	2025
12	411	568
12	621	2925
12	674	3650
12	660	2925
12	629	2625
12	631	2925
12	603	2550
12	641	3200
12	617	3150
12	632	2775
12	628	2825
12	635	3025
12	604	2675
12	618	2400
12	590	2075
12	631	2475
12	592	2475
12	635	3075
12	632	2775
12	641	3100
12	662	3075
12	654	3150
12	594	2475
12	402	625
12	650	2875
12	642	2750
12	622	2750
12	621	2775
12	495	1200
12	622	2925
12	625	2675
12	402	658
12	418	695
12	420	719
12	624	2800
12	580	2375
12	672	3650
12	641	3525
12	653	3475
12	670	3625
12	604	2950
12	644	3525
12	631	3050
12	629	2950
12	611	2450
12	591	2500
12	588	2525
12	641	3750
12	681	4400
12	670	3550
12	638	3250
12	605	2675
12	651	3775
12	667	4025
12	530	1575
12	524	1500
12	609	2625
12	618	2375
12	648	3325
12	634	2925
12	615	3250
12	568	2075
12	581	2325
12	612	3000
12	541	1775
12	607	2650
12	641	3250
12	643	3475
12	634	3125
12	625	2825
12	612	3075
12	266	139
12	680	3150
12	365	452
12	346	425
12	364	455
12	234	112
12	320	282
12	429	724
12	286	193
12	338	336
12	309	298
12	598	2250
12	637	2450
12	624	2500
12	616	2400
12	568	1950
12	645	2850
12	570	1625
12	242	133
12	320	260
12	375	489
12	655	2750
12	640	2800
12	366	510
12	699	3450
12	563	1975
12	567	1800
12	541	2000
12	681	3450
12	370	460
12	390	600
12	682	3575
12	672	3575
12	365	452
12	640	3375
12	261	154
12	354	459
12	350	404
12	342	352
12	359	444
12	344	374
12	606	2750
12	648	3400
12	682	3250
12	659	3050
12	365	461
12	246	137
12	391	538
12	681	3100
12	661	3100
12	640	3050
12	661	3150
12	668	3625
12	550	1850
12	340	383
12	435	800
12	362	431
12	240	128
12	373	478
12	646	2950
12	372	420
12	348	423
12	360	418
12	371	465
12	659	3225
12	605	2750
12	710	3850
12	661	3225
12	594	2300
12	676	3825
12	344	675
12	371	478
12	669	3275
12	653	3600
12	674	3800
12	648	3175
12	643	2900
12	678	4025
12	671	3025
12	700	3875
12	661	3175
12	639	3150
12	600	2375
12	638	3125
12	614	2825
12	613	2450
12	617	2875
12	649	3200
12	670	3100
12	339	315
12	661	3300
12	604	2975
12	623	2575
12	664	3500
12	632	3025
12	671	3150
12	607	2350
12	641	3125
12	591	2000
12	614	2625
12	621	2625
12	669	3125
12	677	3900
12	650	2750
12	679	3250
12	482	1050
12	446	780
12	470	1000
12	483	1025
12	489	1075
12	656	2825
12	639	2550
12	630	2250
12	247	127
12	252	135
12	363	399
12	643	2825
12	235	120
12	251	153
12	286	204
12	251	130
12	246	134
12	244	130
12	244	123
12	255	155
12	260	162
12	385	528
12	445	1150
12	369	479
12	381	500
12	374	460
12	450	770
12	401	630
12	396	576
12	402	657
12	390	583
12	352	478
12	378	596
12	381	533
12	378	510
12	340	385
12	390	621
12	413	642
12	375	502
12	406	676
12	361	514
12	372	521
12	509	1250
12	377	514
12	348	471
12	393	589
12	348	433
12	369	515
12	338	396
12	368	470
12	375	495
12	347	389
12	363	491
12	352	451
12	357	454
12	352	446
12	331	365
12	369	489
12	372	473
12	364	475
12	358	464
12	386	584
12	418	668
12	385	515
12	370	490
12	406	693
12	402	592
12	363	510
12	403	599
12	674	3350
12	239	122
12	393	615
12	374	518
12	357	466
12	364	525
12	692	3500
12	381	517
12	253	156
12	570	2025
12	395	611
12	357	414
12	385	572
12	397	670
12	373	497
12	389	532
12	368	493
12	386	572
12	384	600
12	385	555
12	354	426
12	366	454
12	355	464
12	352	446
12	370	502
12	384	521
12	608	2825
12	410	665
12	659	2775
12	530	1450
12	241	106
12	368	450
12	370	580
12	353	435
12	362	506
12	360	575
12	380	585
12	380	550
12	385	570
12	480	1275
13	462	1150
13	495	1150
13	414	581
13	515	1425
13	461	1125
13	415	764
13	432	702
13	434	789
13	466	1075
13	450	950
13	469	1050
13	427	777
13	480	1125
13	442	800
13	511	1325
13	407	662
13	438	755
13	458	850
13	461	925
13	440	762
13	443	859
13	476	1050
13	431	753
13	480	1150
13	482	1100
13	394	585
13	365	448
13	480	1025
13	446	840
13	473	1200
13	454	1050
13	452	1150
13	417	750
13	450	825
13	425	730
13	493	1100
13	431	828
13	498	1200
13	457	900
13	485	1150
13	482	1150
13	412	650
13	492	1150
13	445	835
13	443	805
13	466	1100
13	465	950
13	460	950
13	453	790
13	437	819
13	490	1175
13	415	638
13	495	1250
13	478	1150
13	489	1250
13	495	1200
13	431	764
13	520	1400
13	418	730
13	466	975
13	423	743
13	443	829
13	479	1050
13	442	875
13	411	646
13	510	1325
13	423	744
13	475	1075
13	454	975
13	474	1000
13	457	925
13	497	1250
13	436	768
13	495	1950
13	430	774
13	445	814
13	442	856
13	547	1850
13	600	2800
13	557	2100
13	578	2350
13	603	2650
13	572	2325
13	513	1700
13	536	2150
13	470	1025
13	533	2025
13	483	1350
13	458	1200
13	583	1925
13	417	654
13	505	1350
13	548	1900
13	534	1650
13	489	1200
13	516	1350
13	536	1550
13	470	1050
13	558	1950
13	503	1400
13	510	1350
13	435	750
13	505	1300
13	495	1150
13	479	900
13	546	1875
13	558	2175
13	620	2800
13	556	2250
13	535	2100
13	587	2600
13	543	2250
13	498	1475
13	486	1350
13	437	1125
13	455	1150
13	513	1650
13	520	1750
13	488	1400
13	547	1800
13	475	1150
13	554	1700
13	434	750
13	515	1450
13	478	1200
13	497	1200
13	488	1150
13	538	1400
13	558	1700
13	479	900
13	446	800
13	440	830
13	471	1275
13	435	850
13	489	1150
13	441	950
13	446	1025
13	456	1050
13	445	925
13	465	1050
13	470	1200
13	485	1100
13	474	1050
13	502	1450
13	450	900
13	448	850
13	474	1175
13	478	1175
13	438	925
13	425	700
13	516	1625
13	462	975
13	448	1000
13	441	775
13	522	1700
13	474	1175
13	454	1175
13	489	1225
13	433	950
13	497	1475
13	433	900
13	432	725
13	456	1025
13	480	1500
13	488	1250
13	502	1250
13	518	1650
13	442	1000
13	456	975
13	495	1200
13	516	1623
13	420	800
13	474	1175
13	481	1150
13	449	1050
13	461	1100
13	458	1100
13	424	725
13	451	1000
13	475	1200
13	484	1300
13	438	825
13	454	925
13	466	1150
13	466	950
13	500	1200
13	462	1175
13	461	1150
13	467	1050
13	432	875
13	485	1175
13	465	1200
13	465	1050
13	525	1425
13	458	1150
13	441	850
13	465	1200
13	553	1900
13	464	1075
13	453	1000
13	476	1225
13	495	1375
13	487	1350
13	509	1500
13	464	1050
13	426	812
13	503	1275
13	478	1325
13	449	1000
13	461	1125
13	480	1200
13	546	1800
13	204	75
13	351	384
13	341	388
13	388	537
13	403	653
13	638	2850
13	606	2625
13	591	2375
13	293	205
13	286	199
13	331	305
13	266	148
13	356	420
13	271	179
13	377	473
13	381	520
13	396	561
13	379	534
14	276	195
14	240	114
14	223	105
14	242	130
14	265	170
14	232	105
14	225	106
14	230	110
14	297	244
14	245	140
14	250	150
14	252	134
14	254	150
14	241	130
14	245	128
14	257	154
14	253	150
14	249	120
14	247	134
14	360	450
14	373	490
14	393	620
14	369	460
14	385	600
14	380	530
14	384	566
14	459	925
14	440	852
14	401	640
14	357	490
14	383	585
14	392	634
14	371	492
14	381	590
14	374	510
14	396	542
14	365	452
14	512	1425
14	392	624
14	388	604
14	386	610
14	366	505
14	405	676
14	620	2600
14	590	2125
14	500	1479
14	620	2750
14	575	2325
14	250	130
14	255	150
14	278	194
14	246	140
14	404	580
14	369	510
14	370	500
14	389	570
14	276	195
14	240	114
14	265	170
14	232	105
14	225	106
14	230	110
14	245	140
14	250	150
14	256	134
14	254	150
14	244	130
14	245	128
14	394	599
14	373	510
14	394	600
14	415	782
14	480	1225
14	532	1550
14	466	1125
14	439	925
14	396	664
14	590	2000
14	568	2000
14	552	1725
14	520	1600
14	620	2525
14	664	3200
14	558	1750
14	608	2400
14	610	2050
14	273	182
14	260	168
14	279	224
14	250	156
14	229	104
14	251	148
14	279	204
14	243	122
14	272	180
14	253	150
14	239	118
14	253	136
14	260	156
14	247	136
14	246	142
14	274	216
14	254	150
14	262	162
14	251	122
14	279	206
14	261	156
14	265	186
14	263	152
14	250	154
14	247	146
14	248	128
14	237	112
14	246	144
14	261	184
14	228	104
14	243	126
14	242	118
14	385	590
14	394	584
14	388	516
14	362	448
14	373	504
14	372	508
14	397	606
14	374	518
14	376	498
14	384	540
14	403	672
14	378	552
14	385	558
14	447	875
14	352	430
14	378	542
14	375	518
14	384	610
14	374	566
14	393	608
14	376	576
14	391	628
14	369	460
14	386	600
14	485	1150
14	381	544
14	486	1250
14	398	642
14	391	542
14	377	564
14	424	758
14	398	702
14	386	590
14	368	508
14	442	875
14	391	632
14	369	544
14	377	558
14	459	840
14	386	560
14	382	554
14	443	900
14	381	576
14	366	448
14	372	498
14	398	642
14	404	668
14	370	516
14	442	818
14	384	568
14	387	584
14	372	530
14	396	616
14	452	950
14	366	480
14	379	504
14	413	724
14	451	950
14	384	570
14	377	498
14	394	578
14	381	514
14	375	528
14	381	558
14	372	496
14	525	1525
14	377	508
14	381	562
14	621	2400
14	620	2525
14	602	2100
14	577	1850
14	541	1550
14	538	1450
14	592	2050
14	598	2225
14	581	2075
14	561	1975
14	587	2025
14	388	618
14	270	190
14	247	152
14	244	146
14	241	124
14	254	152
14	255	152
14	231	124
14	249	138
14	417	744
14	381	548
14	393	596
14	379	608
14	393	634
14	389	600
14	254	156
14	253	158
14	383	504
14	384	540
14	392	650
14	393	570
14	380	540
14	380	528
14	602	2125
14	537	1675
14	388	604
14	376	484
14	388	590
14	433	920
14	352	436
14	407	710
14	385	634
14	390	638
14	454	900
14	382	528
14	389	598
14	393	612
14	343	430
14	368	512
14	370	504
14	384	540
14	402	734
14	463	1025
14	363	488
14	379	514
14	391	574
14	376	494
14	393	612
14	440	820
14	390	580
14	344	432
14	374	542
14	464	1025
14	463	1075
14	553	1775
14	589	1900
14	611	2525
14	575	1950
14	637	2750
14	270	180
14	255	156
14	248	142
14	257	150
14	397	644
14	376	540
14	384	578
14	367	504
14	397	570
14	432	790
14	405	630
14	375	578
14	481	1100
14	385	544
14	382	600
14	395	632
14	381	600
14	440	950
14	460	1075
14	353	420
14	370	482
14	360	500
14	374	582
14	367	500
14	382	550
14	404	670
14	386	554
14	389	605
14	444	950
14	514	1650
14	573	2200
14	607	2425
14	460	1025
14	240	130
14	232	110
14	242	140
14	245	130
14	233	110
14	243	140
14	273	182
14	260	168
14	279	224
14	250	156
14	229	104
14	251	148
14	279	204
14	243	122
14	272	180
14	253	150
14	239	118
14	253	136
14	260	156
14	247	136
14	246	142
14	274	216
14	254	150
14	262	162
14	279	206
14	261	156
14	265	186
14	263	152
14	250	154
14	247	146
14	248	128
14	237	112
14	246	144
14	261	184
14	228	104
14	243	126
14	242	120
14	392	626
14	360	410
14	382	496
14	372	540
14	382	610
14	497	1375
14	484	1200
14	534	1650
14	570	1975
14	283	230
14	263	160
14	261	165
14	263	170
14	242	139
14	243	130
14	252	148
14	362	448
14	363	449
14	388	540
14	380	550
14	369	460
14	433	850
14	396	630
14	389	610
14	372	518
14	381	550
14	460	970
14	476	1100
14	427	758
14	411	742
14	437	875
14	369	448
14	368	450
14	355	430
14	372	510
14	370	515
14	362	440
14	384	550
14	364	450
14	395	584
14	375	504
14	377	510
14	397	606
14	517	1400
14	715	3325
14	573	2200
14	254	145
14	254	150
14	270	189
14	260	155
14	255	160
14	252	146
14	255	160
14	270	172
14	234	110
14	400	630
14	376	510
14	360	500
14	390	600
14	394	620
14	387	550
14	392	596
14	394	590
14	384	545
14	365	500
14	370	510
14	399	675
14	377	600
14	379	608
14	367	512
14	370	520
14	386	550
14	436	772
14	370	460
14	400	670
14	382	610
14	392	542
14	384	585
14	360	450
14	392	605
14	389	550
14	380	555
14	368	460
14	372	570
14	379	570
14	380	610
14	380	605
14	380	608
14	404	675
14	380	605
14	373	504
14	378	518
14	392	584
14	382	610
14	372	550
14	380	558
14	375	552
14	380	600
14	365	460
14	387	600
14	345	415
14	377	562
14	537	1625
14	451	950
14	417	782
14	495	1175
14	482	1100
14	492	1250
14	515	1350
14	540	1750
14	537	1725
14	568	1950
14	582	2225
14	568	1900
14	542	1625
14	706	3575
14	268	175
14	261	168
14	382	590
14	382	585
14	260	170
14	378	465
14	385	600
14	387	600
14	520	1450
14	563	2300
14	635	2700
14	690	3700
14	510	1475
14	595	2325
14	266	190
14	347	430
14	580	2100
14	507	1225
14	506	1456
14	558	2125
14	523	1600
14	453	925
14	640	2800
14	386	590
14	384	595
14	368	452
14	358	490
14	398	620
14	374	455
14	365	450
14	645	3050
14	545	1625
14	556	1650
14	583	2100
14	565	2150
14	297	244
14	344	432
14	345	415
14	352	436
14	353	420
14	357	445
14	357	490
14	360	450
14	365	452
14	366	505
14	369	510
14	369	460
14	370	500
14	371	492
14	373	490
14	373	510
14	374	510
14	380	530
14	381	590
14	382	566
14	383	585
14	385	600
14	386	610
14	388	604
14	392	634
14	392	624
14	393	620
14	394	599
14	396	542
14	401	640
14	404	580
14	405	676
14	411	742
14	415	782
14	417	782
14	432	790
14	433	920
14	439	925
14	440	852
14	440	820
14	447	825
14	451	950
14	454	900
14	459	925
14	463	1025
14	464	1025
14	466	1125
14	476	1100
14	480	1225
14	481	1100
14	484	1200
14	492	1250
14	495	1175
14	497	1375
14	500	1475
14	506	1450
14	507	1225
14	512	1425
14	514	1650
14	515	1350
14	517	1400
14	520	1600
14	523	1600
14	532	1550
14	537	1675
14	538	1450
14	540	1750
14	541	1550
14	542	1625
14	545	1625
14	552	1725
14	553	1775
14	558	1750
14	561	1975
14	568	1950
14	568	2000
14	574	1900
14	575	2325
14	577	1850
14	581	2075
14	587	2025
14	589	1900
14	590	2125
14	590	2000
14	592	2050
14	602	2125
14	608	2400
14	610	2050
14	611	2525
14	620	2750
14	620	2600
14	620	2525
14	637	2750
14	640	3000
14	645	3050
14	664	3200
14	706	3575
14	715	3325
14	365	451
14	430	623
14	405	687
14	586	1875
14	374	519
14	369	451
14	397	622
14	445	760
14	456	975
14	510	1350
14	254	128
14	255	151
14	249	129
14	430	623
14	562	1820
14	482	1000
14	268	179
14	380	522
14	392	580
14	445	900
14	268	160
14	385	522
14	244	119
14	579	1900
14	585	2050
14	442	850
14	470	1000
14	394	585
14	434	845
14	418	738
14	405	851
14	417	732
14	377	527
14	393	619
14	350	420
14	377	522
14	357	480
14	374	480
14	395	604
14	368	570
14	372	510
14	397	565
14	370	490
14	353	400
14	384	595
14	355	470
14	364	420
14	380	495
14	405	664
14	357	445
14	359	415
14	422	705
14	385	560
14	365	525
14	375	500
14	398	560
14	480	1025
14	380	492
14	257	175
14	265	178
14	245	135
14	238	120
14	240	125
14	264	165
14	254	147
14	270	198
14	230	110
14	240	142
14	264	175
14	243	125
14	278	195
14	260	150
14	265	185
14	278	219
14	272	185
14	256	180
14	266	175
14	255	153
14	270	191
14	254	147
14	265	190
14	240	130
14	254	140
14	279	210
14	243	128
14	261	154
14	262	160
14	248	134
14	275	190
14	236	119
14	246	123
14	241	123
14	260	160
14	267	180
14	302	265
14	280	215
14	259	170
14	259	155
14	262	160
14	253	145
14	247	145
14	250	160
14	263	188
14	246	130
14	430	790
14	469	1000
14	240	115
14	555	1800
14	465	1025
14	570	1925
14	604	2225
14	432	845
14	415	735
14	650	2950
14	524	1500
14	625	2250
14	615	2375
14	253	160
14	365	500
14	477	975
14	448	900
14	478	1425
14	575	1900
14	418	780
14	277	200
14	244	128
14	240	135
14	451	850
14	255	155
14	237	115
14	359	445
14	258	165
14	257	165
14	455	1025
14	377	520
14	388	570
14	400	660
14	385	505
14	469	1150
14	685	3050
14	451	1050
14	378	530
14	682	3200
14	633	2700
14	436	755
14	247	130
14	242	142
14	255	145
14	440	820
14	239	125
14	253	140
14	458	950
14	255	155
14	650	2750
14	257	155
14	467	875
14	233	115
14	231	105
14	503	1175
14	242	128
14	569	1875
14	246	148
14	467	975
14	242	130
14	264	190
14	472	1000
14	251	150
14	495	1175
14	370	460
14	366	430
14	356	428
14	363	434
14	406	590
14	360	425
14	523	1350
14	385	610
14	386	610
14	447	650
14	372	445
14	430	760
14	412	645
14	367	475
14	403	604
14	338	395
14	399	593
14	366	458
14	467	925
14	405	580
14	378	505
14	366	485
14	384	520
14	375	505
14	445	950
14	392	578
14	367	508
14	369	508
14	408	610
14	400	657
14	379	465
14	462	1045
14	445	925
14	530	1575
14	477	1075
14	266	170
14	472	975
14	270	152
14	265	155
14	425	772
14	254	140
14	282	215
14	418	658
14	255	126
14	240	105
14	535	1425
14	247	143
14	253	125
14	510	1325
14	385	520
14	375	475
14	537	1725
14	400	560
14	459	975
14	535	1650
14	372	452
14	379	512
14	249	130
14	385	565
14	350	420
14	256	145
14	387	560
14	382	512
14	265	160
14	415	655
14	465	975
14	385	580
14	410	678
14	495	1175
14	438	800
14	424	755
14	490	1175
14	435	760
14	528	1400
14	467	1075
14	470	1150
14	610	2300
14	639	2650
14	374	522
14	248	135
14	262	170
14	498	1425
14	252	125
14	417	720
14	347	375
14	405	665
14	432	925
14	266	170
14	399	575
14	445	900
14	237	118
14	384	535
14	259	155
14	273	210
14	254	138
14	235	110
14	232	110
14	243	115
14	240	115
14	364	420
14	375	430
14	380	500
14	367	500
14	375	480
14	394	550
14	380	490
14	240	120
14	401	545
14	364	454
14	375	520
14	377	490
14	440	782
14	364	405
14	385	500
14	384	525
14	462	925
